Gene	HPV_positive_rates	HPV_negative_rates
SYT9	1.040417e-06	2.596462e-06
SYTL1	2.014608e-06	0
SYTL2	2.139278e-07	7.64074e-07
SYTL3	1.143449e-06	9.202303e-07
SYTL4	2.38542e-06	1.378713e-06
SYTL5	1.300942e-06	1.51267e-06
SYVN1	9.643192e-07	9.327002e-07
T	1.837433e-06	2.295773e-06
TAAR1	6.767729e-07	2.122606e-06
TAAR2	1.041745e-06	2.337574e-06
TAAR5	1.415391e-06	1.559127e-06
TAAR6	1.25307e-06	1.922711e-06
TAAR8	1.841519e-06	2.066094e-06
TAAR9	1.192427e-06	4.522455e-06
TAB1	8.759994e-07	1.374762e-06
TAB2	7.798791e-07	1.232935e-06
TAB3	2.159391e-06	2.367669e-06
TAC1	1.539195e-06	3.439875e-06
TAC3	2.413135e-06	1.230645e-06
TAC4	1.961827e-06	2.176062e-06
TACC1	8.124652e-07	1.216122e-06
TACC2	2.160167e-06	1.305315e-06
TACC3	2.805846e-07	1.90411e-06
TACO1	0	4.946637e-07
TACR1	8.394783e-07	0
TACR2	1.830211e-06	1.656379e-06
TACR3	3.655056e-06	4.613394e-06
TACSTD2	1.131186e-06	2.076767e-06
TADA1	3.147026e-06	2.121137e-06
TADA2A	1.544806e-06	1.559877e-06
TADA2B	2.104822e-06	1.690625e-06
TADA3	4.982639e-07	1.486506e-06
TAF1	8.83166e-07	9.901585e-07
TAF10	1.31549e-06	2.113243e-06
TAF11	5.776537e-07	1.148903e-06
TAF12	1.040137e-06	1.47199e-06
TAF13	2.230586e-06	1.657572e-06
TAF15	8.34788e-07	1.596463e-06
TAF1A	2.263326e-07	3.809012e-07
TAF1B	1.457975e-06	1.410846e-06
TAF1C	1.603688e-06	0
TAF1D	0	2.44111e-07
TAF1L	2.074641e-06	3.848516e-06
TAF2	5.145661e-07	8.43582e-07
TAF3	0	6.011645e-07
TAF4	2.025712e-06	1.426962e-06
TAF4B	2.427412e-06	1.698643e-06
TAF5	9.177566e-07	1.291189e-06
TAF5L	1.239714e-06	1.555278e-06
TAF6	1.212762e-06	2.380293e-06
TAF6L	7.078959e-07	0
TAF7	2.257131e-06	2.676276e-06
TAF7L	1.896254e-06	8.212203e-06
TAF8	2.434478e-06	1.210492e-06
TAF9	3.809171e-07	2.098e-06
TAF9B	9.197466e-07	1.296664e-05
TAGAP	0	2.025331e-06
TAGLN	1.549397e-06	1.659332e-06
TAGLN2	2.26848e-06	5.378054e-06
TAGLN3	9.696906e-07	1.507595e-06
TAL1	2.270702e-06	2.171264e-06
TAL2	5.135814e-07	1.375054e-06
TALDO1	6.089392e-06	1.336853e-06
TANC1	7.312371e-07	1.500877e-06
TANC2	1.758723e-06	5.340306e-07
TANK	3.884832e-07	1.723625e-06
TAOK1	1.103915e-06	1.577751e-06
TAOK2	2.907973e-06	1.252002e-06
TAOK3	3.008356e-07	2.079875e-06
TAP1	7.094553e-07	1.171592e-06
TAP2	8.891805e-07	2.112212e-06
TAPBP	7.250969e-07	1.890277e-06
TAPBPL	1.125808e-06	1.253902e-06
TAPT1	2.484614e-07	1.145988e-06
TARBP1	0	1.524992e-06
TARBP2	1.138741e-06	1.405836e-06
TARDBP	9.362849e-07	1.468265e-06
TARM1	1.941809e-06	1.921142e-06
TARP	1.815777e-06	2.420844e-06
TARS	8.827894e-07	2.257938e-06
TARS2	1.203367e-06	8.579914e-07
TARSL2	2.014533e-07	5.855994e-07
TAS1R1	7.982789e-07	2.709305e-06
TAS1R2	1.889362e-06	2.614221e-06
TAS1R3	8.80724e-07	1.740147e-06
TAS2R1	1.527515e-06	3.458754e-06
TAS2R10	1.245745e-06	2.172735e-06
TAS2R13	5.714808e-07	2.886297e-06
TAS2R14	0	2.644885e-06
TAS2R16	3.256844e-06	5.356462e-06
TAS2R19	5.71143e-07	2.44667e-06
TAS2R20	5.71143e-07	2.44667e-06
TAS2R3	1.524847e-06	2.939472e-06
TAS2R30	5.812446e-07	2.401017e-06
TAS2R31	5.71143e-07	2.44667e-06
TAS2R38	1.641893e-06	6.511879e-06
TAS2R39	1.478375e-06	2.940359e-06
TAS2R4	1.821537e-06	2.647489e-06
TAS2R40	9.475691e-07	1.803999e-06
TAS2R41	0	5.364856e-06
TAS2R42	1.779999e-06	2.028797e-06
TAS2R43	5.812446e-07	2.401017e-06
TAS2R46	5.812446e-07	2.401017e-06
TAS2R5	1.498796e-06	2.62953e-06
TAS2R50	1.613246e-06	2.270706e-06
TAS2R60	1.254603e-06	6.182571e-06
TAS2R7	1.180672e-06	2.321775e-06
TAS2R8	1.383081e-06	2.285304e-06
TAS2R9	1.230473e-06	2.183748e-06
TASP1	1.90669e-06	1.838553e-06
TAT	1.28554e-06	1.798657e-06
TATDN1	3.359045e-06	1.167981e-06
TATDN2	1.897809e-06	8.590836e-07
TATDN3	2.750048e-07	1.178069e-06
TAX1BP1	1.764225e-06	1.83542e-06
TAX1BP3	1.215386e-06	1.747893e-06
TAZ	1.723148e-06	1.298577e-06
TBC1D1	1.644101e-06	1.975789e-06
TBC1D10A	5.627525e-06	2.008939e-06
TBC1D10B	7.218945e-07	9.571905e-07
TBC1D10C	1.604541e-06	1.391077e-06
TBC1D12	7.282913e-07	1.631514e-06
TBC1D13	3.922049e-07	1.560123e-06
TBC1D14	2.335866e-06	2.157951e-06
TBC1D15	1.159049e-06	2.062656e-06
TBC1D16	1.805951e-06	2.220891e-06
TBC1D17	1.674025e-06	0
TBC1D19	5.914082e-07	1.266741e-06
TBC1D2	1.165083e-06	1.158591e-06
TBC1D20	1.53422e-06	1.72132e-06
TBC1D21	1.487749e-06	2.731388e-06
TBC1D22A	2.24123e-06	0
TBC1D22B	1.1806e-06	1.80624e-06
TBC1D23	7.457294e-07	1.682318e-06
TBC1D24	3.857919e-06	3.133017e-06
TBC1D25	1.482003e-06	3.321599e-06
TBC1D26	1.202344e-06	2.759259e-06
TBC1D28	1.046408e-06	1.680982e-06
TBC1D29	5.942454e-07	1.363734e-06
TBC1D2B	1.753934e-06	0
TBC1D3	5.990226e-07	1.174228e-06
TBC1D3B	1.448358e-06	1.490869e-06
TBC1D3C	1.0658e-06	7.537973e-07
TBC1D3F	1.682685e-06	1.859211e-06
TBC1D3G	1.428871e-06	1.232153e-06
TBC1D3H	1.932779e-06	1.912209e-06
TBC1D4	0	1.906062e-06
TBC1D5	1.516084e-06	1.501942e-06
TBC1D7	5.821552e-07	1.469587e-06
TBC1D8	1.686459e-06	1.186878e-06
TBC1D8B	9.526767e-07	1.172758e-06
TBC1D9	2.999185e-06	2.047106e-06
TBC1D9B	0	1.229804e-06
TBCA	1.243181e-06	1.483548e-06
TBCB	1.998128e-06	1.681351e-06
TBCC	2.235961e-06	1.197305e-06
TBCCD1	4.114454e-07	5.485638e-07
TBCD	0	1.663935e-06
TBCE	5.151422e-07	1.379233e-06
TBCEL	1.389739e-06	1.899996e-06
TBCK	1.455534e-06	1.603347e-06
TBK1	1.423314e-06	0
TBKBP1	1.215386e-06	1.641225e-06
TBL1X	1.940431e-06	2.226547e-06
TBL1XR1	0	2.423273e-07
TBL1Y	4.417176e-06	4.051334e-07
TBL2	1.306684e-06	2.18884e-06
TBL3	1.258489e-06	8.23304e-07
TBP	7.593793e-07	1.936333e-06
TBPL1	1.829162e-06	4.562335e-06
TBPL2	1.0927e-06	1.509159e-06
TBR1	1.844214e-06	2.126002e-06
TBRG1	1.559031e-06	1.500239e-06
TBRG4	5.638655e-07	1.078346e-06
TBX1	1.511788e-06	1.811799e-06
TBX10	1.080843e-06	2.067022e-06
TBX15	2.905466e-07	8.86918e-06
TBX18	2.254909e-06	1.52326e-06
TBX19	9.103679e-07	1.812785e-06
TBX2	2.965209e-06	1.638126e-06
TBX20	1.506546e-06	2.91903e-06
TBX21	1.557667e-06	1.677016e-06
TBX22	1.283271e-06	8.798789e-06
TBX3	1.876125e-06	1.375493e-06
TBX4	2.231867e-06	2.617866e-06
TBX5	2.958418e-06	4.409514e-06
TBX6	1.328357e-06	1.932216e-06
TBXA2R	5.283156e-07	1.813571e-06
TBXAS1	1.893549e-06	7.438091e-07
TC2N	7.967575e-07	2.031643e-06
TCAP	8.336675e-07	1.488032e-06
TCEA1	2.261862e-06	1.807149e-06
TCEA2	6.812532e-07	1.077014e-06
TCEA3	1.48781e-06	1.593375e-06
TCEAL1	3.581907e-07	1.479621e-06
TCEAL2	2.157061e-06	2.805136e-06
TCEAL3	3.792624e-07	1.392591e-06
TCEAL4	3.745672e-07	1.604576e-06
TCEAL5	1.794018e-06	2.437927e-06
TCEAL6	2.400478e-06	2.162737e-06
TCEAL7	9.99845e-07	1.223757e-06
TCEAL8	2.681609e-07	1.312858e-06
TCEANC	2.686978e-06	2.139538e-06
TCEB1	6.703815e-07	3.008031e-06
TCEB2	5.949773e-07	2.459438e-06
TCEB3	1.346885e-06	2.418867e-06
TCEB3B	1.426789e-06	4.589089e-06
TCEB3C	5.975325e-07	9.095696e-07
TCEB3CL	1.657894e-06	1.979223e-06
TCERG1	6.194411e-07	1.086377e-06
TCERG1L	3.325488e-06	2.427518e-06
TCF12	1.615827e-06	1.482259e-06
TCF15	8.315946e-07	1.65397e-06
TCF19	5.79131e-07	1.417651e-06
TCF20	3.076365e-07	5.526657e-07
TCF21	1.696514e-06	1.807577e-05
TCF23	2.09827e-06	1.364341e-06
TCF25	8.69287e-07	0
TCF3	8.497532e-07	0
TCF4	1.260963e-06	1.596229e-06
TCF7	2.13838e-06	2.03565e-06
TCF7L1	9.705186e-07	1.484829e-06
TCF7L2	1.11013e-06	1.443662e-06
TCFL5	1.01497e-06	1.809844e-06
TCHH	0	1.640542e-06
TCHHL1	8.57441e-07	1.955287e-06
TCHP	4.773713e-07	0
TCIRG1	2.278934e-06	1.212299e-06
TCL1A	2.003353e-06	2.33706e-06
TCL1B	2.750788e-06	1.728548e-06
TCN1	1.661333e-06	1.90694e-06
TCN2	5.593714e-07	1.285916e-06
TCOF1	1.112389e-06	1.911461e-06
TCP1	7.742269e-07	1.294855e-06
TCP10	6.040661e-07	1.566797e-06
TCP10L	1.634337e-06	2.042015e-06
TCP10L2	1.939332e-06	2.239811e-06
TCP11	2.450253e-06	3.035383e-06
TCP11L1	6.660783e-07	1.550881e-06
TCP11L2	1.785218e-06	1.748009e-06
TCTA	9.523637e-07	1.408485e-06
TCTE1	3.350229e-07	2.930346e-06
TCTE3	1.271155e-06	2.139261e-06
TCTEX1D1	1.35554e-06	4.116657e-06
TCTEX1D2	1.475089e-06	1.636172e-06
TCTEX1D4	2.13748e-06	1.275379e-06
TCTN1	9.401112e-07	1.74165e-06
TCTN2	9.27462e-07	1.596325e-06
TCTN3	5.423427e-07	0
TDG	1.959705e-06	1.303642e-06
TDGF1	2.804163e-07	2.273797e-06
TDO2	4.915881e-07	1.955452e-06
TDP1	1.315311e-06	1.77284e-06
TDP2	2.237961e-06	2.054359e-06
TDRD1	0	3.038671e-06
TDRD10	1.609501e-06	1.436417e-06
TDRD12	1.939695e-06	1.919051e-06
TDRD3	1.04588e-06	2.082619e-06
TDRD5	2.571415e-06	3.501344e-06
TDRD6	0	1.121326e-06
TDRD7	6.290258e-07	5.080295e-07
TDRD9	1.695687e-06	0
TDRKH	1.057017e-06	7.847905e-07
TEAD1	0	4.400996e-07
TEAD2	1.608757e-06	0
TEAD3	6.819478e-07	2.221367e-06
TEAD4	1.658589e-06	1.860856e-06
TEC	1.032064e-06	1.815837e-06
TECPR1	0	1.572983e-06
TECPR2	2.050873e-06	3.074239e-06
TECR	5.155545e-07	1.383887e-06
TECRL	2.342225e-06	7.503536e-06
TECTA	1.602649e-06	2.765914e-06
TECTB	1.677629e-06	2.737771e-06
TEDDM1	7.178421e-07	2.745627e-06
TEF	1.610048e-06	1.313742e-06
TEK	3.080288e-06	0
TEKT1	5.035266e-07	2.272568e-06
TEKT2	7.712467e-07	2.08523e-06
TEKT3	2.458575e-06	3.343517e-06
TEKT4	1.783477e-06	2.9216e-06
TEKT5	4.681802e-07	2.082657e-06
TELO2	1.36446e-06	1.478197e-06
TENC1	1.410762e-06	8.418509e-07
TEP1	9.906866e-07	1.432625e-06
TEPP	1.00204e-06	1.954644e-06
TERF1	6.102084e-07	1.867156e-06
TERF2	9.030034e-07	1.183307e-06
TERF2IP	3.762397e-07	1.151243e-06
TERT	7.403327e-07	2.897343e-06
TES	1.12299e-06	8.590504e-07
TESC	1.721843e-06	2.50259e-06
TESK1	8.983297e-07	1.006032e-06
TESK2	2.313494e-06	1.088296e-06
TET1	0	1.262584e-06
TET2	5.475472e-07	1.698209e-06
TET3	1.293303e-06	1.352978e-06
TEX10	2.347039e-06	1.458034e-06
TEX101	1.444998e-06	3.492987e-06
TEX11	2.164875e-06	1.811515e-06
TEX12	1.257697e-06	1.827983e-06
TEX13A	1.859535e-06	3.485083e-06
TEX13B	2.229654e-05	1.348017e-06
TEX14	1.252615e-06	2.622156e-07
TEX15	1.109536e-06	1.920933e-06
TEX19	1.622293e-06	1.3651e-06
TEX2	1.834526e-06	2.105027e-06
TEX261	2.569969e-06	1.608497e-06
TEX264	1.096043e-06	2.247009e-06
TEX28	1.937413e-06	1.916793e-06
TEX9	1.342481e-06	1.354428e-06
TF	2.224393e-06	2.66118e-06
TFAM	4.901251e-07	1.53721e-06
TFAP2A	1.698668e-06	1.645938e-06
TFAP2B	1.233951e-05	5.327901e-06
TFAP2C	2.206234e-06	1.853368e-06
TFAP2D	2.075566e-06	2.923789e-06
TFAP2E	1.587134e-06	1.796875e-06
TFAP4	1.114793e-06	1.373523e-06
TFB1M	3.23434e-07	1.97933e-06
TFB2M	1.870878e-06	3.0988e-06
TFCP2	1.618217e-06	1.025674e-06
TFCP2L1	2.412363e-06	1.343408e-06
TFDP1	1.549116e-06	1.659031e-06
TFDP2	3.569732e-07	2.020737e-06
TFDP3	2.632387e-06	2.222852e-06
TFE3	1.951525e-06	1.014007e-06
TFEB	1.989063e-06	3.998007e-06
TFEC	8.373442e-07	3.138648e-06
TFF1	7.995414e-07	1.753318e-06
TFF2	7.995414e-07	1.753318e-06
TFF3	7.995414e-07	1.753318e-06
TFG	6.66211e-07	1.834665e-06
TFIP11	2.67918e-06	2.864722e-06
TFPI	1.412301e-06	1.382865e-06
TFPI2	9.226352e-07	1.929146e-06
TFPT	3.631541e-06	2.213207e-06
TFR2	2.721644e-06	2.138932e-06
TFRC	3.328097e-06	1.745901e-06
TG	9.913642e-07	2.074282e-06
TGDS	6.234917e-07	1.538186e-06
TGFA	1.097894e-06	1.889668e-06
TGFB1	2.343336e-06	1.912079e-06
TGFB1I1	1.35421e-06	1.574607e-06
TGFB2	2.411217e-06	1.797159e-06
TGFB3	9.800844e-07	1.785925e-06
TGFBI	5.163168e-07	1.540457e-06
TGFBR1	1.225893e-06	2.21508e-06
TGFBR2	1.425526e-06	1.439434e-06
TGFBR3	0	2.365727e-07
TGFBRAP1	1.474159e-06	2.053526e-06
TGIF1	3.052456e-07	1.447717e-06
TGIF2	1.079535e-06	1.288261e-06
TGIF2LX	3.279075e-06	4.322137e-06
TGIF2LY	6.148901e-07	1.034815e-06
TGM1	1.213331e-06	5.948477e-07
TGM2	1.428618e-06	1.61741e-06
TGM3	9.609517e-07	2.312091e-06
TGM4	2.093162e-06	6.43067e-07
TGM5	1.194835e-06	1.767084e-06
TGM6	1.431737e-06	1.523914e-06
TGM7	1.668679e-06	1.872176e-06
TGOLN2	1.435182e-06	1.580928e-06
TGS1	1.309576e-06	1.15205e-06
TH	1.764862e-06	1.550827e-06
TH1L	1.995491e-06	1.22638e-06
THADA	4.585444e-07	1.592598e-06
THAP1	8.714825e-06	1.598976e-06
THAP10	2.317526e-06	1.257098e-06
THAP11	2.80476e-07	1.716438e-06
THAP2	5.678756e-07	4.734775e-06
THAP3	1.036363e-06	1.887782e-06
THAP4	2.921278e-07	1.605849e-06
THAP5	1.077909e-06	1.814042e-06
THAP6	9.944935e-07	1.825811e-06
THAP7	1.167396e-06	1.289478e-06
THAP8	5.116865e-07	1.565693e-06
THAP9	6.822153e-07	1.310966e-06
THBD	2.101443e-06	2.617984e-06
THBS1	1.286073e-06	1.463251e-06
THBS2	0	2.288821e-06
THBS3	9.380018e-07	1.626424e-06
THBS4	1.047255e-06	1.502741e-06
THEG	1.415114e-06	3.700379e-06
THEM4	7.041983e-07	1.777671e-06
THEM5	2.814018e-07	1.377683e-06
THEMIS	1.454161e-06	3.159174e-06
THG1L	1.240075e-06	1.849801e-06
THNSL1	1.290493e-06	9.987815e-07
THNSL2	1.822931e-06	1.443363e-06
THOC1	1.379264e-06	2.162793e-06
THOC2	2.124539e-06	1.836523e-06
THOC3	1.097957e-06	1.553816e-06
THOC4	1.941583e-06	1.920919e-06
THOC5	1.34145e-06	1.395584e-06
THOC6	1.931006e-06	1.603769e-06
THOC7	3.158227e-06	2.577001e-06
THOP1	1.879704e-06	1.797389e-06
THPO	1.848742e-06	2.262762e-06
THRA	1.364127e-06	1.705976e-06
THRAP3	1.414157e-06	0
THRB	6.630007e-07	2.563347e-06
THRSP	1.349921e-06	1.811975e-06
THSD1	9.420361e-07	2.136989e-06
THSD4	1.515556e-06	1.324549e-06
THSD7A	1.685929e-06	7.247884e-06
THSD7B	1.131168e-06	4.19526e-06
THTPA	2.530601e-07	1.703527e-06
THUMPD1	4.536925e-07	1.80471e-06
THUMPD2	1.679378e-06	1.841358e-06
THUMPD3	1.53195e-06	1.28908e-06
THY1	7.675535e-07	1.526598e-06
THYN1	4.776387e-07	1.534587e-06
TIA1	1.079354e-06	1.566543e-06
TIAF1	9.14961e-07	1.6448e-06
TIAL1	1.748168e-06	1.972504e-06
TIAM1	6.047467e-06	2.593934e-06
TIAM2	4.351133e-07	1.60325e-06
TICAM1	1.250939e-06	0
TIE1	3.636218e-06	9.009731e-07
TIFA	1.268734e-06	1.649917e-06
TIFAB	4.578707e-07	1.681228e-06
TIGD1	1.932436e-06	1.911869e-06
TIGD2	7.739375e-07	0
TIGD3	5.96336e-07	1.961562e-06
TIGD4	1.239672e-06	1.95138e-06
TIGD5	1.521549e-06	1.345854e-06
TIGD6	1.491853e-06	1.019563e-06
TIGD7	1.05918e-06	1.635283e-06
TIGIT	9.566384e-07	2.390536e-06
TIMD4	1.054939e-06	5.076806e-06
TIMELESS	2.192318e-06	1.403055e-06
TIMM10	1.403412e-06	1.202391e-06
TIMM13	2.183013e-06	2.003919e-06
TIMM16	1.947567e-06	1.926839e-06
TIMM17A	2.169388e-06	1.375022e-06
TIMM17B	1.201746e-06	1.085681e-06
TIMM22	2.188948e-06	1.758196e-06
TIMM23	3.108832e-07	1.618907e-06
TIMM44	1.431072e-06	1.532612e-06
TIMM50	1.510417e-06	1.617586e-06
TIMM8A	1.610724e-06	1.807153e-06
TIMM8B	1.969621e-06	1.721937e-06
TIMM9	6.061885e-07	1.437513e-06
TIMP1	9.39035e-07	4.265943e-07
TIMP2	1.432515e-06	1.762282e-06
TIMP3	1.365592e-06	2.005694e-06
TIMP4	1.937332e-06	4.742877e-06
TINAG	5.336557e-07	2.034482e-06
TINAGL1	1.630323e-06	2.161714e-06
TINF2	1.038795e-06	1.787949e-06
TIPARP	6.342978e-07	2.571649e-06
TIPIN	9.903988e-07	1.515244e-06
TIPRL	1.164295e-06	1.068776e-06
TIRAP	9.986049e-07	2.138919e-06
TJAP1	2.219411e-06	1.818705e-06
TJP1	1.121513e-06	2.230593e-06
TJP2	4.775758e-07	8.597499e-07
TJP3	3.30764e-07	1.669955e-06
TK1	9.403958e-07	1.224686e-06
TK2	1.512069e-06	3.002274e-06
TKT	1.47572e-06	1.157373e-06
TKTL1	8.69861e-07	2.572937e-06
TKTL2	1.568795e-06	5.184957e-06
TLCD1	7.461645e-07	1.484057e-06
TLCD2	1.941167e-06	1.920507e-06
TLE1	2.212507e-06	2.133425e-06
TLE2	9.077402e-07	1.382905e-06
TLE3	1.113264e-06	1.951045e-06
TLE4	7.059878e-07	1.910802e-06
TLE6	1.602117e-06	1.813838e-06
TLK1	1.076168e-06	2.086866e-06
TLK2	0	8.511689e-07
TLL1	1.639127e-06	2.981838e-06
TLL2	1.826923e-06	2.282509e-06
TLN1	7.658399e-07	8.071696e-07
TLN2	1.42575e-06	2.034838e-06
TLR1	1.049629e-06	1.881721e-06
TLR10	1.269824e-06	1.327721e-06
TLR2	6.299554e-07	6.455007e-07
TLR3	1.722662e-06	5.088456e-06
TLR4	1.7761e-06	4.678286e-06
TLR5	1.382874e-06	1.988534e-06
TLR6	1.222873e-06	1.054516e-06
TLR7	1.11889e-06	1.31175e-06
TLR8	1.076248e-06	1.609067e-06
TLR9	8.318173e-07	1.677892e-06
TLX1	2.372507e-06	1.542655e-06
TLX1NB	8.931809e-07	2.323063e-06
TLX2	1.25598e-06	2.498036e-06
TLX3	7.567425e-07	1.620533e-06
TM2D1	2.85066e-07	7.414243e-07
TM2D2	1.297402e-06	1.945239e-06
TM2D3	1.649228e-06	1.463461e-06
TM4SF1	2.132497e-06	1.491464e-06
TM4SF18	9.612492e-07	2.418669e-06
TM4SF19	9.666991e-07	1.577584e-06
TM4SF20	1.34738e-06	2.164471e-06
TM4SF4	8.120403e-07	2.0292e-06
TM4SF5	1.919634e-06	2.035077e-06
TM6SF1	9.159103e-07	4.845958e-06
TM6SF2	1.941019e-06	1.824201e-06
TM7SF2	1.311205e-06	1.604846e-06
TM7SF3	1.89291e-06	0
TM7SF4	1.241642e-06	2.358287e-06
TM9SF1	8.621507e-07	0
TM9SF2	1.664733e-06	1.273466e-06
TM9SF3	6.926709e-07	2.151147e-06
TM9SF4	1.099018e-06	7.216582e-07
TMBIM1	8.172759e-07	1.312897e-06
TMBIM4	6.555138e-07	1.855351e-06
TMBIM6	4.953941e-06	9.828237e-07
TMC1	1.615331e-06	2.43016e-06
TMC2	1.408626e-06	1.908807e-06
TMC3	1.750861e-06	1.140682e-06
TMC4	1.068393e-06	2.247534e-06
TMC5	1.109026e-06	1.733955e-06
TMC6	1.574737e-06	1.101368e-06
TMC7	1.877097e-06	1.675236e-06
TMC8	9.166827e-06	9.565896e-07
TMCC1	5.024094e-07	6.924719e-07
TMCC2	1.188574e-06	1.307085e-06
TMCC3	1.895903e-06	1.776621e-06
TMCO1	2.706548e-07	1.573028e-06
TMCO2	1.346472e-06	1.54501e-06
TMCO3	1.066094e-06	1.777085e-06
TMCO4	9.486494e-07	2.472098e-06
TMCO5A	3.761351e-06	3.82271e-06
TMCO6	1.308227e-06	2.066637e-06
TMCO7	1.897858e-06	1.148114e-06
TMED1	1.685517e-06	1.90826e-06
TMED10	1.30689e-06	9.497408e-07
TMED2	1.365116e-06	1.775256e-06
TMED3	6.260369e-07	1.484582e-06
TMED4	2.500691e-06	1.482533e-06
TMED5	1.219764e-06	1.231665e-06
TMED6	8.466877e-07	2.136454e-06
TMED7	0	3.527523e-07
TMED7-TICAM2	1.247934e-06	1.489219e-06
TMED8	1.60225e-06	1.654652e-06
TMED9	1.283283e-06	6.525294e-07
TMEFF1	1.749329e-06	3.278537e-06
TMEFF2	0	2.558466e-07
TMEM100	1.771433e-06	3.794243e-06
TMEM101	6.100928e-06	2.274753e-06
TMEM102	1.079314e-06	1.699931e-06
TMEM104	5.102543e-07	1.288081e-06
TMEM105	8.311336e-07	1.822597e-06
TMEM106A	1.329641e-06	1.779979e-06
TMEM106B	6.01871e-07	1.865886e-06
TMEM106C	7.586042e-07	1.392737e-06
TMEM107	1.394526e-06	1.194778e-06
TMEM108	2.408434e-07	2.200321e-06
TMEM109	7.80327e-07	1.910157e-06
TMEM11	1.890664e-06	2.562009e-06
TMEM110	1.476994e-06	1.62661e-06
TMEM111	3.542861e-06	1.584407e-06
TMEM114	1.947357e-06	1.926632e-06
TMEM115	1.792897e-06	1.645808e-06
TMEM116	2.555365e-07	6.254711e-06
TMEM117	4.175262e-07	5.342772e-07
TMEM119	1.504646e-06	1.879974e-06
TMEM120A	1.872276e-06	1.391308e-06
TMEM120B	2.336636e-06	3.491803e-06
TMEM121	2.473729e-06	2.228733e-06
TMEM123	7.390115e-07	2.036217e-06
TMEM125	7.350136e-07	1.836719e-06
TMEM126A	2.154807e-06	2.541563e-06
TMEM126B	1.409664e-06	2.113558e-06
TMEM127	2.473715e-06	1.703079e-06
TMEM128	4.870859e-07	1.490418e-06
TMEM129	1.397431e-06	1.46095e-06
TMEM130	2.359615e-06	3.068546e-06
TMEM131	7.74696e-07	1.280009e-06
TMEM132A	1.009554e-06	2.20023e-06
TMEM132B	1.117923e-06	4.019317e-06
TMEM132C	2.038774e-06	6.355101e-07
TMEM132D	1.28234e-06	5.412161e-06
TMEM132E	5.251188e-07	1.95204e-06
TMEM133	3.700399e-06	3.179074e-06
TMEM134	1.987526e-06	1.998228e-06
TMEM135	2.023764e-06	1.857735e-06
TMEM136	1.906089e-06	1.808037e-06
TMEM138	1.366629e-06	1.463595e-06
TMEM139	1.312345e-06	2.128269e-06
TMEM140	5.085801e-07	1.206045e-06
TMEM141	9.023569e-07	3.475384e-06
TMEM143	1.354134e-06	1.229347e-06
TMEM144	1.404317e-06	2.977224e-06
TMEM145	1.669172e-06	2.120934e-06
TMEM146	1.924975e-06	8.261158e-07
TMEM147	9.179019e-07	9.746351e-06
TMEM149	1.93743e-06	1.91681e-06
TMEM14A	1.247842e-06	2.147755e-06
TMEM14B	6.32195e-07	1.982793e-06
TMEM14C	7.03361e-07	1.990777e-06
TMEM14E	1.253525e-06	1.495892e-06
TMEM150A	7.857564e-07	1.202155e-06
TMEM150B	2.072614e-06	8.746725e-06
TMEM150C	1.204577e-06	2.17465e-06
TMEM151A	1.291735e-06	1.581015e-06
TMEM151B	0	3.483574e-07
TMEM154	7.791384e-07	1.47017e-06
TMEM155	6.349926e-07	1.797268e-06
TMEM156	2.733089e-07	1.338062e-06
TMEM158	1.93864e-06	1.918007e-06
TMEM159	7.404588e-07	2.432489e-06
TMEM160	2.264021e-06	1.847361e-06
TMEM161A	0	1.882718e-06
TMEM161B	2.045035e-07	6.257535e-07
TMEM163	9.077402e-07	2.32621e-06
TMEM164	2.161082e-06	1.570498e-06
TMEM165	2.184665e-06	1.276715e-06
TMEM167A	1.230703e-06	1.741676e-06
TMEM167B	9.366883e-07	1.767454e-06
TMEM168	1.629718e-06	1.924285e-06
TMEM169	1.0088e-06	1.954969e-06
TMEM17	1.340102e-06	1.674384e-06
TMEM170A	1.300207e-06	1.292999e-06
TMEM170B	1.169383e-06	1.744352e-06
TMEM171	2.284842e-07	1.462782e-06
TMEM173	1.511551e-06	1.526298e-06
TMEM174	6.04192e-07	1.867147e-06
TMEM175	7.95846e-07	1.674188e-06
TMEM176A	8.212743e-07	1.675327e-06
TMEM176B	1.500254e-06	1.973948e-06
TMEM177	2.513616e-06	2.075471e-06
TMEM178	2.849539e-06	2.40731e-06
TMEM179	7.463823e-07	2.745876e-06
TMEM179B	5.117769e-07	1.605118e-06
TMEM18	8.802158e-07	2.334231e-06
TMEM180	1.999173e-06	1.261673e-06
TMEM181	1.186666e-06	1.755003e-06
TMEM182	8.222839e-07	1.761256e-06
TMEM183A	6.115e-07	1.02911e-06
TMEM183B	1.231518e-06	1.161648e-06
TMEM184A	1.422322e-06	1.763065e-06
TMEM184B	2.073207e-06	9.19842e-07
TMEM184C	1.486385e-06	1.099134e-06
TMEM185A	2.495166e-06	1.991923e-06
TMEM186	1.557834e-06	2.033211e-06
TMEM187	9.432316e-07	2.020314e-06
TMEM188	1.947009e-06	1.926287e-06
TMEM189	0	2.5787e-07
TMEM189-UBE2V1	2.272054e-06	1.633763e-06
TMEM19	7.219904e-07	9.46214e-06
TMEM190	2.001762e-06	1.88858e-06
TMEM192	0	2.44484e-07
TMEM194A	1.628064e-06	5.04504e-06
TMEM194B	1.937948e-06	1.917323e-06
